stuUserId,examinationId,startDatetime,questionId,questionType,knowledgeTagIds,scorePercentage
82,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
84,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
85,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
86,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
87,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
88,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
89,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
90,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
91,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
92,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
93,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",0
94,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
95,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
96,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
97,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
98,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
101,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
102,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
103,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
104,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
105,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
106,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
107,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
108,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
109,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
110,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
112,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
113,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
114,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
115,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
118,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
119,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
120,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
123,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
125,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
127,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
129,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
133,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
134,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
135,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
136,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
139,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
140,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
141,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
145,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
146,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
148,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
150,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
151,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
153,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
154,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
156,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
157,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
158,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
160,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
161,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
162,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
163,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
166,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
169,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
170,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
172,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
173,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
176,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
177,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
179,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
180,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
182,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
185,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
186,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
187,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
188,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
189,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
190,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
191,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
192,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
193,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
194,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
195,2379,1/5/22 0:00,1M6CV2PEJJ,SCHOICE,"[""268216""]",1
